,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
80,22020,1626204,Larry Nance Jr.,1610612739,CLE,Cleveland Cavaliers,PRRollMan,Offensive,0.208,19,0.181,0.939,0.419,0.0,0.061,0.0,0.0,0.394,0.5,33,31,13,31,18
81,22020,203458,Alex Len,1610612764,WAS,Washington Wizards,PRRollMan,Offensive,0.972,19,0.168,1.579,0.857,0.316,0.0,0.316,0.053,0.789,0.857,19,30,12,14,2
82,22020,1627854,Bryn Forbes,1610612749,MIL,Milwaukee Bucks,PRRollMan,Offensive,0.688,35,0.088,1.2,0.44,0.0,0.0,0.0,0.0,0.44,0.6,25,30,11,25,14
83,22020,201188,Marc Gasol,1610612747,LAL,Los Angeles Lakers,PRRollMan,Offensive,0.688,35,0.14,1.2,0.5,0.08,0.0,0.08,0.04,0.52,0.583,25,30,12,24,12
84,22020,2546,Carmelo Anthony,1610612757,POR,Portland Trail Blazers,PRRollMan,Offensive,0.132,32,0.076,0.882,0.323,0.059,0.029,0.059,0.0,0.353,0.435,34,30,10,31,21
85,22020,202694,Marcus Morris Sr.,1610612746,LAC,LA Clippers,PRRollMan,Offensive,0.924,28,0.063,1.45,0.556,0.05,0.05,0.05,0.0,0.55,0.75,20,29,10,18,8
86,22020,203469,Cody Zeller,1610612766,CHA,Charlotte Hornets,PRRollMan,Offensive,0.701,18,0.136,1.208,0.611,0.167,0.125,0.167,0.042,0.583,0.611,24,29,11,18,7
87,22020,1628467,Maxi Kleber,1610612742,DAL,Dallas Mavericks,PRRollMan,Offensive,0.715,21,0.18,1.227,0.476,0.0,0.045,0.0,0.0,0.455,0.643,22,27,10,21,11
88,22020,1628418,Thomas Bryant,1610612764,WAS,Washington Wizards,PRRollMan,Offensive,0.538,10,0.22,1.125,0.5,0.167,0.042,0.167,0.125,0.5,0.523,24,27,11,22,11
89,22020,1629647,Darius Bazley,1610612760,OKC,Oklahoma City Thunder,PRRollMan,Offensive,0.139,34,0.062,0.897,0.524,0.069,0.241,0.069,0.034,0.379,0.595,29,26,11,21,10
90,22020,1628369,Jayson Tatum,1610612738,BOS,Boston Celtics,PRRollMan,Offensive,0.965,30,0.021,1.563,0.692,0.188,0.0,0.125,0.0,0.75,0.769,16,25,9,13,4
91,22020,203110,Draymond Green,1610612744,GSW,Golden State Warriors,PRRollMan,Offensive,0.389,30,0.087,1.043,0.5,0.174,0.13,0.174,0.087,0.478,0.528,23,24,9,18,9
92,22020,1629020,Jarred Vanderbilt,1610612750,MIN,Minnesota Timberwolves,PRRollMan,Offensive,0.181,33,0.128,0.92,0.55,0.08,0.12,0.08,0.0,0.48,0.55,25,23,11,20,9
93,22020,203482,Kelly Olynyk,1610612748,MIA,Miami Heat,PRRollMan,Offensive,0.07,34,0.086,0.7,0.333,0.167,0.167,0.167,0.033,0.3,0.381,30,21,7,21,14
94,22020,1627741,Buddy Hield,1610612758,SAC,Sacramento Kings,PRRollMan,Offensive,1.0,34,0.021,1.667,0.636,0.0,0.083,0.0,0.0,0.583,0.909,12,20,7,11,4
95,22020,203501,Tim Hardaway Jr.,1610612742,DAL,Dallas Mavericks,PRRollMan,Offensive,0.611,32,0.036,1.176,0.412,0.0,0.0,0.0,0.0,0.412,0.588,17,20,7,17,10
96,22020,203925,Joe Harris,1610612751,BKN,Brooklyn Nets,PRRollMan,Offensive,0.979,36,0.029,1.583,0.7,0.083,0.083,0.083,0.0,0.667,0.9,12,19,7,10,3
97,22020,1630167,Obi Toppin,1610612752,NYK,New York Knicks,PRRollMan,Offensive,0.632,26,0.128,1.188,0.533,0.0,0.063,0.0,0.0,0.5,0.633,16,19,8,15,7
98,22020,202711,Bojan Bogdanovic,1610612762,UTA,Utah Jazz,PRRollMan,Offensive,0.797,35,0.027,1.286,0.455,0.143,0.071,0.071,0.0,0.5,0.636,14,18,5,11,6
99,22020,203109,Jae Crowder,1610612756,PHX,Phoenix Suns,PRRollMan,Offensive,0.797,31,0.046,1.286,0.5,0.214,0.071,0.143,0.0,0.571,0.65,14,18,5,10,5
100,22020,1629234,Drew Eubanks,1610612759,SAS,San Antonio Spurs,PRRollMan,Offensive,0.056,14,0.4,0.692,0.364,0.077,0.077,0.077,0.0,0.385,0.364,26,18,8,22,14
101,22020,1628989,Kevin Huerter,1610612737,ATL,Atlanta Hawks,PRRollMan,Offensive,0.417,35,0.037,1.063,0.4,0.0,0.063,0.0,0.0,0.375,0.567,16,17,6,15,9
102,22020,1627756,Denzel Valentine,1610612741,CHI,Chicago Bulls,PRRollMan,Offensive,0.944,29,0.043,1.455,0.5,0.091,0.0,0.091,0.0,0.545,0.7,11,16,5,10,5
103,22020,1628021,David Nwaba,1610612745,HOU,Houston Rockets,PRRollMan,Offensive,0.86,28,0.048,1.333,0.636,0.0,0.083,0.0,0.0,0.583,0.727,12,16,7,11,4
104,22020,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,PRRollMan,Offensive,0.576,23,0.047,1.143,0.667,0.071,0.286,0.071,0.0,0.5,0.778,14,16,6,9,3
105,22020,1626195,Willy Hernangomez,1610612740,NOP,New Orleans Pelicans,PRRollMan,Offensive,0.279,19,0.119,1.0,0.583,0.188,0.125,0.125,0.063,0.5,0.583,16,16,7,12,5
106,22020,203496,Robert Covington,1610612757,POR,Portland Trail Blazers,PRRollMan,Offensive,0.063,31,0.085,0.696,0.273,0.0,0.043,0.0,0.0,0.261,0.364,23,16,6,22,16
107,22020,200755,JJ Redick,1610612740,NOP,New Orleans Pelicans,PRRollMan,Offensive,0.951,30,0.042,1.5,0.667,0.0,0.1,0.0,0.0,0.6,0.833,10,15,6,9,3
108,22020,1630168,Onyeka Okongwu,1610612737,ATL,Atlanta Hawks,PRRollMan,Offensive,0.914,13,0.227,1.4,0.71,0.4,0.0,0.4,0.1,0.7,0.714,10,14,5,7,2
109,22020,203114,Khris Middleton,1610612749,MIL,Milwaukee Bucks,PRRollMan,Offensive,0.59,35,0.02,1.154,0.6,0.0,0.231,0.0,0.0,0.462,0.75,13,15,6,10,4
110,22020,1629060,Rui Hachimura,1610612764,WAS,Washington Wizards,PRRollMan,Offensive,0.279,26,0.046,1.0,0.467,0.0,0.0,0.0,0.0,0.467,0.5,15,15,7,15,8
111,22020,200794,Paul Millsap,1610612743,DEN,Denver Nuggets,PRRollMan,Offensive,0.279,26,0.058,1.0,0.385,0.071,0.071,0.071,0.071,0.357,0.5,14,14,5,13,8
112,22020,1629637,Jaxson Hayes,1610612740,NOP,New Orleans Pelicans,PRRollMan,Offensive,0.07,23,0.233,0.7,0.313,0.2,0.1,0.2,0.1,0.35,0.313,20,14,5,16,11
113,22020,203903,Jordan Clarkson,1610612762,UTA,Utah Jazz,PRRollMan,Offensive,0.625,35,0.018,1.182,0.545,0.0,0.0,0.0,0.0,0.545,0.591,11,13,6,11,5
114,22020,202083,Wesley Matthews,1610612747,LAL,Los Angeles Lakers,PRRollMan,Offensive,0.279,29,0.096,1.0,0.417,0.0,0.077,0.0,0.0,0.385,0.542,13,13,5,12,7
115,22020,2544,LeBron James,1610612747,LAL,Los Angeles Lakers,PRRollMan,Offensive,0.201,36,0.016,0.929,0.455,0.143,0.071,0.071,0.0,0.429,0.5,14,13,5,11,6
116,22020,202693,Markieff Morris,1610612747,LAL,Los Angeles Lakers,PRRollMan,Offensive,0.118,30,0.091,0.867,0.357,0.0,0.067,0.0,0.0,0.333,0.464,15,13,5,14,9
117,22020,1626220,Royce O'Neale,1610612762,UTA,Utah Jazz,PRRollMan,Offensive,0.09,35,0.062,0.813,0.357,0.0,0.125,0.0,0.0,0.313,0.464,16,13,5,14,9
118,22020,201933,Blake Griffin,1610612765,DET,Detroit Pistons,PRRollMan,Offensive,0.688,20,0.036,1.2,0.4,0.0,0.0,0.0,0.0,0.4,0.6,10,12,4,10,6
119,22020,1628400,Semi Ojeleye,1610612738,BOS,Boston Celtics,PRRollMan,Offensive,0.688,33,0.057,1.2,0.444,0.0,0.1,0.0,0.0,0.4,0.667,10,12,4,9,5
120,22020,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,PRRollMan,Offensive,0.444,32,0.015,1.091,0.5,0.0,0.091,0.0,0.0,0.455,0.6,11,12,5,10,5
121,22020,200752,Rudy Gay,1610612759,SAS,San Antonio Spurs,PRRollMan,Offensive,0.279,26,0.039,1.0,0.5,0.0,0.167,0.0,0.0,0.417,0.6,12,12,5,10,5
