,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
185,22020,1630183,Jaden McDaniels,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.347,29,0.069,1.167,0.5,0.25,0.0,0.25,0.083,0.583,0.5,12,14,5,10,5
186,22020,1628400,Semi Ojeleye,1610612738,BOS,Boston Celtics,Cut,Offensive,0.347,33,0.069,1.167,0.5,0.333,0.083,0.333,0.083,0.583,0.5,12,14,4,8,4
187,22020,200746,LaMarcus Aldridge,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.084,21,0.053,0.933,0.467,0.0,0.0,0.0,0.0,0.467,0.467,15,14,7,15,8
188,22020,201142,Kevin Durant,1610612751,BKN,Brooklyn Nets,Cut,Offensive,0.565,19,0.021,1.3,0.5,0.3,0.0,0.3,0.1,0.6,0.5,10,13,4,8,4
189,22020,203145,Kent Bazemore,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.381,33,0.053,1.182,0.571,0.273,0.091,0.182,0.0,0.636,0.571,11,13,4,7,3
190,22020,1629630,Ja Morant,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.204,23,0.025,1.083,0.545,0.083,0.0,0.083,0.0,0.583,0.545,12,13,6,11,5
191,22020,1629001,De'Anthony Melton,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.126,19,0.068,1.0,0.5,0.077,0.077,0.077,0.077,0.462,0.5,13,13,6,12,6
192,22020,203493,Reggie Bullock,1610612752,NYK,New York Knicks,Cut,Offensive,0.005,31,0.084,0.591,0.357,0.091,0.273,0.091,0.0,0.318,0.357,22,13,5,14,9
193,22020,203922,Glenn Robinson III,1610612758,SAC,Sacramento Kings,Cut,Offensive,0.411,23,0.083,1.2,0.5,0.2,0.0,0.2,0.0,0.6,0.5,10,12,4,8,4
194,22020,202066,Garrett Temple,1610612741,CHI,Chicago Bulls,Cut,Offensive,0.411,32,0.036,1.2,0.667,0.0,0.1,0.0,0.0,0.6,0.667,10,12,6,9,3
195,22020,1627749,Dejounte Murray,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.217,31,0.021,1.091,0.625,0.091,0.182,0.091,0.0,0.545,0.625,11,12,5,8,3
196,22020,1629684,Grant Williams,1610612738,BOS,Boston Celtics,Cut,Offensive,0.126,27,0.084,1.0,0.6,0.0,0.167,0.0,0.0,0.5,0.6,12,12,6,10,4
197,22020,1629636,Darius Garland,1610612739,CLE,Cleveland Cavaliers,Cut,Offensive,0.037,27,0.032,0.75,0.417,0.063,0.188,0.063,0.0,0.375,0.417,16,12,5,12,7
198,22020,203487,Michael Carter-Williams,1610612753,ORL,Orlando Magic,Cut,Offensive,0.126,16,0.057,1.0,0.5,0.2,0.0,0.2,0.0,0.6,0.5,10,10,4,8,4
199,22020,202334,Ed Davis,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.06,20,0.226,0.833,0.364,0.083,0.0,0.083,0.0,0.417,0.364,12,10,4,11,7
200,22020,200782,P.J. Tucker,1610612745,HOU,Houston Rockets,Cut,Offensive,0.032,31,0.082,0.714,0.364,0.071,0.143,0.071,0.0,0.357,0.364,14,10,4,11,7
201,22020,1627789,Timothe Luwawu-Cabarrot,1610612751,BKN,Brooklyn Nets,Cut,Offensive,0.009,34,0.059,0.667,0.286,0.067,0.0,0.067,0.0,0.333,0.286,15,10,4,14,10
202,22020,203496,Robert Covington,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.009,31,0.055,0.667,0.25,0.133,0.067,0.133,0.0,0.333,0.25,15,10,3,12,9
203,22020,1628415,Dillon Brooks,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.074,28,0.02,0.9,0.571,0.2,0.2,0.2,0.1,0.5,0.571,10,9,4,7,3
204,22020,1629680,Matisse Thybulle,1610612755,PHI,Philadelphia 76ers,Cut,Offensive,0.056,32,0.09,0.818,0.444,0.182,0.0,0.182,0.0,0.455,0.444,11,9,4,9,5
205,22020,1629750,Javonte Green,1610612738,BOS,Boston Celtics,Cut,Offensive,0.023,22,0.135,0.692,0.4,0.077,0.154,0.077,0.0,0.385,0.4,13,9,4,10,6
206,22020,201942,DeMar DeRozan,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.042,28,0.02,0.8,0.375,0.1,0.1,0.1,0.0,0.4,0.375,10,8,3,8,5
207,22020,1630180,Saddiq Bey,1610612765,DET,Detroit Pistons,Cut,Offensive,0.042,32,0.035,0.8,0.571,0.0,0.3,0.0,0.0,0.4,0.571,10,8,4,7,3
208,22020,1630163,LaMelo Ball,1610612766,CHA,Charlotte Hornets,Cut,Offensive,0.009,34,0.021,0.667,0.364,0.0,0.083,0.0,0.0,0.333,0.364,12,8,4,11,7
209,22020,1629022,Lonnie Walker IV,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.028,29,0.028,0.7,0.375,0.1,0.1,0.1,0.0,0.4,0.375,10,7,3,8,5
210,22020,1629661,Cameron Johnson,1610612756,PHX,Phoenix Suns,Cut,Offensive,0.0,34,0.043,0.286,0.222,0.071,0.286,0.071,0.0,0.143,0.222,14,4,2,9,7
